datetime,open,high,low,close,volume
2025-05-12 09:30:00,198.1600,198.7500,196.2300,196.8300,482790
2025-05-12 09:35:00,196.8700,197.0300,195.3500,195.3700,248129
2025-05-12 09:40:00,195.4100,195.5400,193.2200,193.8500,391009
2025-05-12 09:45:00,194.0200,194.4300,193.0600,194.3800,218780
2025-05-12 09:50:00,194.3600,195.8700,193.9400,195.8200,171914
2025-05-12 09:55:00,195.8800,196.1800,195.4200,195.8800,171125
2025-05-12 10:00:00,195.8900,196.4800,195.4600,195.9700,98818
2025-05-12 10:05:00,196.0000,196.6200,195.8200,196.5100,103708
2025-05-12 10:10:00,196.5500,197.1800,196.3500,196.8400,128215
2025-05-12 10:15:00,196.8700,197.3500,196.5200,196.6200,87956
2025-05-12 10:20:00,196.6400,196.7500,196.0200,196.6500,85636
2025-05-12 10:25:00,196.6100,196.6100,195.9500,196.1400,71313
2025-05-12 10:30:00,196.0700,196.6100,195.6600,196.4600,89919
2025-05-12 10:35:00,196.3500,196.6700,196.0000,196.6400,54467
2025-05-12 10:40:00,196.6200,197.0000,196.4900,196.9000,48780
2025-05-12 10:45:00,196.9500,197.0000,196.2200,196.5700,46582
2025-05-12 10:50:00,196.6100,197.0000,196.4900,196.8600,21901
2025-05-12 10:55:00,196.9000,197.2500,196.8400,197.1100,52319
2025-05-12 11:00:00,197.1100,197.5300,197.1000,197.3100,59263
2025-05-12 11:05:00,197.3100,197.5500,196.8500,197.5500,100985
2025-05-12 11:10:00,197.5000,198.1100,197.2900,197.7600,82019
2025-05-12 11:15:00,197.8000,198.1400,197.6600,197.8600,66039
2025-05-12 11:20:00,197.8200,197.8500,197.1800,197.5000,108142
2025-05-12 11:25:00,197.5100,197.6400,197.3100,197.3200,30297
2025-05-12 11:30:00,197.4200,197.7300,197.3900,197.6800,28145
2025-05-12 11:35:00,197.6400,197.6400,197.3100,197.4200,28653
2025-05-12 11:40:00,197.4200,197.6000,197.2200,197.5600,32757
2025-05-12 11:45:00,197.5300,197.7200,197.4300,197.5700,25210
2025-05-12 11:50:00,197.5700,197.5700,197.3200,197.4100,22031
2025-05-12 11:55:00,197.4800,197.5900,197.2700,197.5600,30212
2025-05-12 12:00:00,197.5200,197.7000,197.3400,197.3400,19139
2025-05-12 12:05:00,197.3800,197.6700,197.3600,197.5100,26422
2025-05-12 12:10:00,197.5000,197.5700,197.3200,197.5000,28171
2025-05-12 12:15:00,197.6000,197.6500,197.4600,197.5500,19043
2025-05-12 12:20:00,197.5000,197.9800,197.4600,197.9100,42399
2025-05-12 12:25:00,197.9200,198.1000,197.8300,197.8600,53330
2025-05-12 12:30:00,197.8900,198.0800,197.8400,198.0000,19490
2025-05-12 12:35:00,198.0100,198.1400,197.9600,198.0300,27687
2025-05-12 12:40:00,198.0200,198.4000,197.9200,198.3000,45584
2025-05-12 12:45:00,198.3300,198.4800,198.1700,198.3000,82881
2025-05-12 12:50:00,198.2700,198.4700,198.2200,198.3100,28678
2025-05-12 12:55:00,198.3300,198.3300,198.0500,198.2100,25296
2025-05-12 13:00:00,198.2100,198.2800,198.0900,198.2500,17702
2025-05-12 13:05:00,198.2600,198.7800,198.1500,198.7400,83531
2025-05-12 13:10:00,198.7400,198.7400,198.3300,198.4700,41964
2025-05-12 13:15:00,198.5000,198.6000,198.3700,198.4900,37950
2025-05-12 13:20:00,198.4900,198.4900,198.1200,198.2800,22538
2025-05-12 13:25:00,198.2800,198.4900,198.2600,198.4300,87249
2025-05-12 13:30:00,198.4100,198.6000,198.1600,198.1900,48383
2025-05-12 13:35:00,198.1900,198.2600,197.9700,198.2000,39013
2025-05-12 13:40:00,198.2100,198.3600,198.1700,198.3400,19974
2025-05-12 13:45:00,198.3100,198.6600,198.3100,198.5900,32677
2025-05-12 13:50:00,198.6000,198.7300,198.5700,198.7300,19644
2025-05-12 13:55:00,198.7300,198.7400,198.3800,198.4600,32372
2025-05-12 14:00:00,198.4300,198.7500,198.4200,198.6900,40563
2025-05-12 14:05:00,198.6900,198.7300,198.3100,198.3700,27465
2025-05-12 14:10:00,198.3800,198.5800,198.0700,198.1600,80171
2025-05-12 14:15:00,198.1900,198.2000,197.8600,198.0000,38297
2025-05-12 14:20:00,198.0400,198.3200,197.8500,198.3200,59118
2025-05-12 14:25:00,198.3100,198.3700,198.1300,198.1600,41523
2025-05-12 14:30:00,198.1000,198.2700,197.8800,197.8900,27488
2025-05-12 14:35:00,197.9200,198.1600,197.8600,198.0800,15246
2025-05-12 14:40:00,198.0700,198.2000,197.9200,197.9500,38578
2025-05-12 14:45:00,197.9600,198.1800,197.9000,197.9300,21078
2025-05-12 14:50:00,197.9500,198.1300,197.9300,198.0600,27099
2025-05-12 14:55:00,198.0700,198.3000,198.0000,198.1600,47700
2025-05-12 15:00:00,198.1900,198.3600,197.9200,198.2900,37163
2025-05-12 15:05:00,198.3100,198.3100,198.0500,198.1400,38020
2025-05-12 15:10:00,198.1700,198.2100,198.0000,198.0700,36802
2025-05-12 15:15:00,198.0400,198.4500,198.0200,198.3400,35247
2025-05-12 15:20:00,198.3700,198.4800,198.2200,198.2500,31990
2025-05-12 15:25:00,198.2500,198.2700,197.9900,198.2100,44247
2025-05-12 15:30:00,198.2200,198.5300,198.1900,198.2400,51520
2025-05-12 15:35:00,198.2400,198.3100,198.0900,198.1700,46721
2025-05-12 15:40:00,198.1700,198.2700,197.9700,197.9800,76265
2025-05-12 15:45:00,198.0400,198.1100,197.8200,198.0900,96124
2025-05-12 15:50:00,198.1200,198.3600,197.8500,198.0200,175919
2025-05-12 15:55:00,197.9800,198.5800,197.9300,198.4800,358070
2025-05-13 09:30:00,200.3000,202.5000,199.6700,201.6400,613781
2025-05-13 09:35:00,201.6400,202.7500,201.6400,202.2300,320354
2025-05-13 09:40:00,202.2300,203.5700,202.0300,203.4500,318348
2025-05-13 09:45:00,203.4800,204.3300,203.0800,203.2800,279894
2025-05-13 09:50:00,203.3300,203.9100,203.0400,203.1800,155358
2025-05-13 09:55:00,203.2100,203.9200,203.1100,203.9200,107993
2025-05-13 10:00:00,203.9200,204.9200,203.8600,204.8600,238708
2025-05-13 10:05:00,204.9000,204.9700,203.8100,204.0300,215975
2025-05-13 10:10:00,204.0400,204.4600,203.5100,204.4000,169877
2025-05-13 10:15:00,204.3600,204.5200,204.0400,204.1500,162081
2025-05-13 10:20:00,204.1500,204.5800,203.8900,204.3700,127471
2025-05-13 10:25:00,204.3700,204.3700,203.2700,203.4400,161511
2025-05-13 10:30:00,203.4400,203.9300,203.2000,203.4000,110392
2025-05-13 10:35:00,203.4600,204.3600,203.1600,204.3000,121053
2025-05-13 10:40:00,204.2500,204.5500,203.9600,204.0500,117473
2025-05-13 10:45:00,204.0300,204.3700,203.7500,203.8200,69055
2025-05-13 10:50:00,203.8400,203.8800,203.3200,203.5200,104011
2025-05-13 10:55:00,203.4700,204.2000,203.4700,203.9900,131992
2025-05-13 11:00:00,204.0300,204.3600,203.7900,203.8800,102095
2025-05-13 11:05:00,203.8400,204.2000,203.6900,203.7700,71965
2025-05-13 11:10:00,203.7800,203.8600,203.4600,203.5800,73092
