datetime,open,high,low,close,volume
2025-05-12 09:30:00,1009.7900,1011.1300,993.9700,994.2500,64536
2025-05-12 09:35:00,995.4600,1002.2100,992.2400,999.7800,33951
2025-05-12 09:40:00,1000.1800,1004.7900,1000.1800,1003.8400,15304
2025-05-12 09:45:00,1004.0100,1010.2900,1004.0000,1010.2900,17893
2025-05-12 09:50:00,1010.1500,1013.9300,1009.5800,1009.5800,8799
2025-05-12 09:55:00,1009.2500,1010.4500,1006.1300,1006.1300,7873
2025-05-12 10:00:00,1007.0700,1007.5000,1000.8800,1001.0100,8538
2025-05-12 10:05:00,1000.5300,1003.0200,999.0000,1002.8600,11892
2025-05-12 10:10:00,1002.7700,1008.1900,1002.7700,1007.2200,10383
2025-05-12 10:15:00,1007.1100,1008.3300,1005.5200,1005.5300,6889
2025-05-12 10:20:00,1004.9000,1005.5300,1002.9500,1002.9500,5596
2025-05-12 10:25:00,1003.4700,1003.8100,1001.5300,1003.2200,9726
2025-05-12 10:30:00,1003.7200,1003.7300,1001.4600,1002.1100,6634
2025-05-12 10:35:00,1002.6800,1004.4000,1002.1100,1002.5800,5345
2025-05-12 10:40:00,1002.6400,1003.8700,1001.3800,1002.0500,10394
2025-05-12 10:45:00,1002.0500,1003.6500,1001.9500,1003.1000,2834
2025-05-12 10:50:00,1003.9400,1005.7600,1003.3000,1005.7600,2592
2025-05-12 10:55:00,1005.8000,1007.0000,1003.8500,1003.8500,6159
2025-05-12 11:00:00,1003.8600,1004.7600,1003.8600,1004.5700,1988
2025-05-12 11:05:00,1004.2200,1005.4700,1003.0100,1003.7700,4966
2025-05-12 11:10:00,1003.8800,1005.7200,1003.7800,1004.7500,12238
2025-05-12 11:15:00,1004.7700,1005.0500,1003.0100,1004.3300,1599
2025-05-12 11:20:00,1004.8600,1005.1000,1002.6200,1002.9000,3025
2025-05-12 11:25:00,1003.2000,1005.7900,1002.1300,1005.5500,1820
2025-05-12 11:30:00,1005.2900,1006.3500,1004.6100,1005.8900,6938
2025-05-12 11:35:00,1006.0000,1006.7400,1005.8300,1006.0900,2516
2025-05-12 11:40:00,1006.2700,1006.2700,1004.3300,1004.3300,981
2025-05-12 11:45:00,1004.7200,1005.2000,1004.2300,1004.6300,2443
2025-05-12 11:50:00,1005.1900,1005.8300,1004.0900,1004.8900,2116
2025-05-12 11:55:00,1005.9300,1007.0200,1005.6000,1005.6800,2424
2025-05-12 12:00:00,1006.5100,1006.5100,1005.5500,1005.8400,1772
2025-05-12 12:05:00,1006.3800,1007.0100,1005.8900,1006.1000,2925
2025-05-12 12:10:00,1006.1000,1006.3600,1004.5100,1005.8500,6970
2025-05-12 12:15:00,1005.7800,1007.2000,1005.6200,1006.2900,2532
2025-05-12 12:20:00,1006.6700,1009.2800,1006.6300,1008.7900,6222
2025-05-12 12:25:00,1008.8700,1009.0600,1008.0000,1008.0600,12170
2025-05-12 12:30:00,1008.4200,1010.5500,1008.4200,1010.5500,5980
2025-05-12 12:35:00,1010.3200,1010.5500,1007.2600,1008.6500,2987
2025-05-12 12:40:00,1008.9500,1010.7200,1008.1700,1010.1400,6861
2025-05-12 12:45:00,1009.6100,1011.6900,1009.6000,1011.2200,4356
2025-05-12 12:50:00,1011.2000,1011.8700,1010.5500,1011.5700,2622
2025-05-12 12:55:00,1011.2700,1012.0000,1010.9700,1011.6900,2400
2025-05-12 13:00:00,1012.2200,1013.0000,1012.2100,1012.7800,3775
2025-05-12 13:05:00,1012.3500,1014.0000,1012.1400,1013.8000,3909
2025-05-12 13:10:00,1013.7200,1013.7200,1012.2600,1012.4800,4656
2025-05-12 13:15:00,1012.4700,1012.5000,1011.2100,1011.6100,3400
2025-05-12 13:20:00,1011.5900,1012.0000,1011.3000,1011.5000,1697
2025-05-12 13:25:00,1011.2800,1011.6100,1010.3400,1010.3400,3939
2025-05-12 13:30:00,1010.9200,1011.6000,1010.3400,1010.3400,6625
2025-05-12 13:35:00,1010.5900,1011.0600,1010.3200,1010.4800,1835
2025-05-12 13:40:00,1010.4100,1010.4200,1009.1400,1009.5700,2089
2025-05-12 13:45:00,1009.9900,1010.3800,1009.6300,1009.6300,2023
2025-05-12 13:50:00,1009.5300,1009.5300,1009.0500,1009.4000,856
2025-05-12 13:55:00,1009.4800,1010.4600,1009.4000,1010.3000,4341
2025-05-12 14:00:00,1010.4900,1011.0000,1010.0000,1010.7600,5435
2025-05-12 14:05:00,1010.6600,1013.3800,1010.6600,1012.8500,6899
2025-05-12 14:10:00,1012.8300,1013.9800,1012.7300,1013.6500,4515
2025-05-12 14:15:00,1013.5700,1014.0000,1012.8300,1013.1900,4244
2025-05-12 14:20:00,1012.9600,1013.5000,1012.6700,1013.4300,3346
2025-05-12 14:25:00,1013.4300,1013.5200,1012.8100,1013.0500,1502
2025-05-12 14:30:00,1013.3200,1013.3700,1012.5600,1012.6800,3572
2025-05-12 14:35:00,1012.0900,1012.8600,1011.5700,1012.8600,4514
2025-05-12 14:40:00,1012.8600,1012.9500,1012.1500,1012.2600,6559
2025-05-12 14:45:00,1012.2400,1012.7200,1011.5700,1011.5700,4851
2025-05-12 14:50:00,1011.5700,1011.5700,1010.7800,1010.9900,1816
2025-05-12 14:55:00,1011.1200,1011.9700,1010.6800,1011.0800,4165
2025-05-12 15:00:00,1011.0400,1012.0000,1011.0300,1012.0000,2855
2025-05-12 15:05:00,1012.0000,1012.5000,1011.5500,1012.0000,2206
2025-05-12 15:10:00,1012.4400,1012.9300,1012.1300,1012.5800,3473
2025-05-12 15:15:00,1012.2700,1013.0300,1012.2600,1012.7900,4074
2025-05-12 15:20:00,1013.0800,1013.4900,1012.7000,1012.7800,7012
2025-05-12 15:25:00,1012.4500,1013.2900,1012.4400,1012.5000,2479
2025-05-12 15:30:00,1012.2200,1013.4800,1012.2200,1013.3300,2726
2025-05-12 15:35:00,1013.4800,1013.5700,1012.5800,1012.5800,3715
2025-05-12 15:40:00,1012.5300,1012.5300,1010.6200,1011.2700,6353
2025-05-12 15:45:00,1011.5900,1012.2500,1010.9600,1012.0100,6071
2025-05-12 15:50:00,1012.4700,1016.2700,1012.4700,1014.2000,30618
2025-05-12 15:55:00,1013.3700,1016.9100,1013.1200,1016.1800,48078
2025-05-13 09:30:00,1013.7200,1013.7200,1009.8000,1013.0000,44101
2025-05-13 09:35:00,1012.9500,1019.0000,1012.9400,1018.8700,13580
2025-05-13 09:40:00,1018.1000,1019.1900,1015.7700,1016.2000,11673
2025-05-13 09:45:00,1015.8400,1017.0600,1014.0100,1016.5800,14414
2025-05-13 09:50:00,1016.3800,1017.9600,1016.0000,1017.5100,7462
2025-05-13 09:55:00,1018.0000,1021.5400,1018.0000,1020.8700,22643
2025-05-13 10:00:00,1020.5400,1020.8600,1017.5000,1019.1800,9011
2025-05-13 10:05:00,1018.2500,1020.2000,1018.1100,1020.2000,8164
2025-05-13 10:10:00,1020.1600,1022.2800,1019.9800,1021.9200,10623
2025-05-13 10:15:00,1022.3300,1023.8300,1020.5900,1020.5900,14622
2025-05-13 10:20:00,1020.5900,1022.2400,1020.3800,1021.5000,18465
2025-05-13 10:25:00,1021.7400,1021.7400,1018.1500,1018.1600,9806
2025-05-13 10:30:00,1018.1500,1018.9900,1017.6700,1018.5900,17525
2025-05-13 10:35:00,1018.6200,1018.7700,1014.4700,1015.8700,13547
2025-05-13 10:40:00,1015.8900,1015.9900,1013.1800,1014.4000,15128
2025-05-13 10:45:00,1013.9900,1016.0000,1013.1000,1013.2600,9320
2025-05-13 10:50:00,1013.8700,1014.9300,1012.3500,1012.3500,10255
2025-05-13 10:55:00,1012.3500,1013.1500,1010.2900,1010.7000,9893
2025-05-13 11:00:00,1010.7000,1010.7000,1008.7000,1009.5400,22966
2025-05-13 11:05:00,1008.6500,1012.7000,1008.6000,1012.4800,12882
2025-05-13 11:10:00,1012.6000,1012.9000,1011.3500,1011.3500,7135
2025-05-13 11:15:00,1011.1500,1012.1600,1011.1500,1012.0600,3155
2025-05-13 11:20:00,1011.9500,1012.0700,1011.0000,1011.6800,9763
2025-05-13 11:25:00,1011.2700,1012.4800,1010.9000,1011.1500,13995
2025-05-13 11:30:00,1010.9100,1011.2600,1007.6100,1008.5700,12405
2025-05-13 11:35:00,1008.0000,1009.4400,1007.2500,1007.6400,23906
2025-05-13 11:40:00,1007.7000,1007.7900,1003.0200,1003.8300,9723
2025-05-13 11:45:00,1003.5500,1004.6400,1002.4200,1003.6700,22264
2025-05-13 11:50:00,1003.9700,1004.7100,1002.7800,1004.7100,8142
2025-05-13 11:55:00,1005.1300,1006.2000,1005.0500,1005.7800,5740
2025-05-13 12:00:00,1005.9500,1006.1900,1004.0800,1004.3700,8975
2025-05-13 12:05:00,1004.5600,1004.5800,1002.0000,1002.6200,22809
2025-05-13 12:10:00,1002.3100,1002.7500,1001.0400,1001.0400,11688
2025-05-13 12:15:00,1001.4500,1001.4600,998.5200,999.2700,22099
2025-05-13 12:20:00,999.0100,999.5000,996.9200,997.7500,17915
2025-05-13 12:25:00,997.7400,998.4000,994.5000,994.5000,25919
2025-05-13 12:30:00,994.7500,995.3800,992.5900,995.3600,41480
2025-05-13 12:35:00,995.0600,996.2500,994.9400,995.7500,24535
2025-05-13 12:40:00,995.0000,995.5100,993.6400,994.8800,18795
2025-05-13 12:45:00,995.4000,995.9100,994.3200,994.9300,12932
2025-05-13 12:50:00,995.9000,995.9100,993.2100,993.7900,12031
2025-05-13 12:55:00,993.7800,994.0100,992.7100,992.7300,16246
2025-05-13 13:00:00,992.7300,992.8400,989.1700,990.5500,24851
2025-05-13 13:05:00,990.3600,990.3600,988.0100,989.8500,19608
2025-05-13 13:10:00,990.1300,990.3100,987.6000,989.0500,17720
2025-05-13 13:15:00,989.2600,993.0400,989.2600,992.1100,20713
2025-05-13 13:20:00,991.9800,994.7300,991.7500,993.6600,21626
2025-05-13 13:25:00,993.7300,995.8400,993.1000,994.0600,12919
2025-05-13 13:30:00,993.8300,994.2400,992.1400,992.1400,11824
2025-05-13 13:35:00,992.0900,992.9800,991.8200,992.5400,8564
2025-05-13 13:40:00,992.9200,995.3600,992.9100,993.4400,9772
2025-05-13 13:45:00,993.8500,994.4500,993.4400,993.9100,2900
2025-05-13 13:50:00,993.9600,994.6600,993.8900,994.4800,3852
2025-05-13 13:55:00,994.4800,995.4600,993.3200,994.3700,9403
2025-05-13 14:00:00,994.2500,996.7600,994.1200,996.4900,10413
2025-05-13 14:05:00,996.6900,997.4000,995.5600,996.4100,10986
2025-05-13 14:10:00,996.8900,997.7700,995.7300,995.7700,7940
2025-05-13 14:15:00,995.9800,997.1100,995.5500,996.9900,5041
2025-05-13 14:20:00,997.2800,997.2800,995.9300,996.2000,3374
2025-05-13 14:25:00,996.4100,996.9800,995.9000,996.2500,3270
2025-05-13 14:30:00,996.3400,996.7100,995.6800,996.6300,4362
2025-05-13 14:35:00,996.6300,997.0500,996.1000,996.1000,6677
2025-05-13 14:40:00,996.0000,996.5900,995.0600,996.5900,7477
2025-05-13 14:45:00,997.0000,998.0000,997.0000,997.4900,7426
2025-05-13 14:50:00,997.4900,998.7100,997.4800,998.1700,9276
2025-05-13 14:55:00,998.3100,999.7000,997.4800,999.3500,7809
2025-05-13 15:00:00,999.0000,999.0000,997.8100,998.1700,6869
2025-05-13 15:05:00,998.0000,998.5800,997.0800,997.4800,14387
2025-05-13 15:10:00,997.7300,1000.2300,997.7300,999.5900,7095
2025-05-13 15:15:00,1000.0000,1000.1700,998.1500,998.5500,3747
2025-05-13 15:20:00,998.5500,999.9600,998.5000,999.9400,5804
2025-05-13 15:25:00,999.5500,1001.1200,999.1500,1001.1200,6739
2025-05-13 15:30:00,1001.1200,1002.4300,1001.1200,1002.0200,8143
2025-05-13 15:35:00,1002.3100,1002.5000,1001.1900,1001.8900,4767
2025-05-13 15:40:00,1001.8100,1002.6500,1001.2400,1002.0300,8081
2025-05-13 15:45:00,1002.0200,1002.5400,1001.2200,1001.2200,8514
2025-05-13 15:50:00,1001.8500,1002.4700,999.1900,999.2000,14114
2025-05-13 15:55:00,999.0100,1000.0500,998.4300,998.6400,29941
2025-05-14 09:30:00,998.7500,999.8600,990.5200,994.0000,60805
2025-05-14 09:35:00,993.6700,995.3600,991.9600,992.4100,16548
2025-05-14 09:40:00,992.0100,994.2800,991.8100,992.4000,13054
2025-05-14 09:45:00,992.5800,994.5400,992.4700,993.7400,17472
2025-05-14 09:50:00,993.4200,996.3300,993.4200,995.8400,10811
2025-05-14 09:55:00,995.8500,999.3000,995.4600,998.3100,7890
2025-05-14 10:00:00,998.3100,998.5300,996.5000,998.5300,9571
2025-05-14 10:05:00,998.2500,998.6200,996.7800,996.9000,5368
2025-05-14 10:10:00,996.5600,997.4600,995.5500,997.1100,5857
2025-05-14 10:15:00,997.1100,997.2600,996.3100,996.5300,3380
2025-05-14 10:20:00,997.2000,998.8900,997.2000,998.0100,5137
2025-05-14 10:25:00,998.3900,999.4000,998.3900,998.5400,3529
2025-05-14 10:30:00,998.6700,999.1600,996.8200,997.1800,2869
2025-05-14 10:35:00,997.3700,998.2600,996.7600,998.0900,4795
2025-05-14 10:40:00,998.6900,998.6900,997.2600,997.2600,2426
2025-05-14 10:45:00,997.5400,997.6000,996.7000,996.7000,2252
2025-05-14 10:50:00,998.0900,998.2000,996.3600,996.3600,2923
2025-05-14 10:55:00,996.5500,997.2000,995.7900,996.2900,2975
2025-05-14 11:00:00,996.6300,997.0800,995.3000,995.3000,3226
2025-05-14 11:05:00,995.0000,995.9200,994.5000,995.4700,6013
2025-05-14 11:10:00,995.4800,996.4800,995.4800,996.2700,2425
2025-05-14 11:15:00,996.3400,997.4200,996.2200,996.4800,3042
2025-05-14 11:20:00,996.7800,998.0000,996.7700,997.5200,3100
2025-05-14 11:25:00,998.0400,998.0400,997.0800,997.3200,5554
2025-05-14 11:30:00,997.1800,997.6200,996.6600,997.4600,7981
2025-05-14 11:35:00,997.2100,997.7100,997.0900,997.3700,9462
2025-05-14 11:40:00,997.3300,997.3600,996.6000,996.6000,2116
2025-05-14 11:45:00,996.9000,996.9000,995.1100,995.4700,3700
2025-05-14 11:50:00,995.3600,995.6900,994.3700,994.8500,2367
2025-05-14 11:55:00,994.6400,994.6900,994.0400,994.0400,2437
2025-05-14 12:00:00,994.2100,994.6800,994.0600,994.0700,4539
2025-05-14 12:05:00,994.0100,994.4700,992.4200,992.7800,5233
2025-05-14 12:10:00,992.8800,993.1300,992.3800,992.8000,6522
2025-05-14 12:15:00,992.5700,993.4300,992.5600,993.0400,1641
2025-05-14 12:20:00,993.3200,993.5200,992.5100,992.9200,10580
