timestamp,symbol,date,hhmm,gap_pct,rvol,dolvol,range_exp,score,pass_gap,pass_rvol,pass_dolvol,passed,data_status,vol_depth,range_depth,regime_spy_pct
2026-03-17 09:37:00,CRWV,2026-03-17,937,nan,0.547,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,AMZN,2026-03-17,937,nan,5.330,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,QQQ,2026-03-17,937,0.0045,0.568,1414275879,0.722,0.0,False,False,True,False,FULL,20,20,+0.16
2026-03-17 09:37:00,MS,2026-03-17,937,nan,5.526,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SPY,2026-03-17,937,0.0047,0.753,2044507696,0.663,0.0,False,False,True,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NVDA,2026-03-17,937,nan,1.013,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,BA,2026-03-17,937,nan,0.465,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,GOOG,2026-03-17,937,nan,8.138,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SPXL,2026-03-17,937,nan,1.194,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SHOP,2026-03-17,937,nan,5.394,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,AFRM,2026-03-17,937,nan,0.402,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,JNUG,2026-03-17,937,nan,3.223,nan,nan,2.0,False,True,False,False,PARTIAL,15,15,+0.16
2026-03-17 09:37:00,HOOD,2026-03-17,937,nan,5.517,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,XOM,2026-03-17,937,nan,3.840,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NFLX,2026-03-17,937,nan,0.301,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NEM,2026-03-17,937,nan,0.531,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SOXL,2026-03-17,937,nan,0.929,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,IONQ,2026-03-17,937,nan,0.677,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NET,2026-03-17,937,nan,0.641,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,AAPL,2026-03-17,937,nan,6.023,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,FNGU,2026-03-17,937,nan,4.031,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,UBER,2026-03-17,937,nan,16.493,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,INTC,2026-03-17,937,nan,7.886,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NBIS,2026-03-17,937,nan,3.714,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SLB,2026-03-17,937,nan,0.560,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,DKNG,2026-03-17,937,nan,0.698,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SMCI,2026-03-17,937,0.0057,4.131,40980569,1.121,3.0,True,True,True,True,FULL,20,20,+0.16
2026-03-17 09:37:00,TSLA,2026-03-17,937,nan,5.578,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,VZ,2026-03-17,937,nan,0.681,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,UPRO,2026-03-17,937,nan,7.028,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,ARM,2026-03-17,937,nan,29.035,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,TNA,2026-03-17,937,nan,6.356,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,PLTR,2026-03-17,937,nan,4.396,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,DASH,2026-03-17,937,nan,4.749,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,JPM,2026-03-17,937,nan,4.117,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,SOXS,2026-03-17,937,nan,4.613,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,NU,2026-03-17,937,nan,4.158,nan,nan,2.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,TROW,2026-03-17,937,nan,1.123,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,LUNR,2026-03-17,937,nan,6.603,nan,nan,3.0,False,True,False,False,FULL,20,20,+0.16
2026-03-17 09:37:00,FAS,2026-03-17,937,0.0201,0.766,9976410,0.953,0.0,True,False,True,False,FULL,20,20,+0.16
2026-03-17 09:37:00,TSM,2026-03-17,937,nan,0.584,nan,nan,0.0,False,False,False,False,FULL,20,20,+0.16
