timestamp,symbol,date,hhmm,gap_pct,rvol,dolvol,range_exp,score,pass_gap,pass_rvol,pass_dolvol,passed,data_status,vol_depth,range_depth,regime_spy_pct
2026-03-16 13:10:00,RBLX,2026-03-16,1310,0.0082,9.562,24843633,0.885,6.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,SMCI,2026-03-16,1310,0.0237,22.237,103258435,1.096,7.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,GE,2026-03-16,1310,0.0135,13.075,104061415,0.633,6.5,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,MSFT,2026-03-16,1310,0.0066,11.519,729812426,0.647,6.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,QQQ,2026-03-16,1310,0.0107,0.752,1936083379,0.604,3.5,True,False,True,False,FULL,20,20,+0.09
2026-03-16 13:10:00,NVDA,2026-03-16,1310,0.0149,1.123,2267364857,0.853,3.5,True,False,True,False,FULL,20,20,+0.09
2026-03-16 13:10:00,GOOG,2026-03-16,1310,0.0068,10.438,221653539,0.547,6.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,LABU,2026-03-16,1310,0.0315,14.800,13120400,0.749,8.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,NAIL,2026-03-16,1310,0.0266,1.805,12301120,0.528,5.0,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,NKE,2026-03-16,1310,0.0054,1.023,52020049,0.623,3.0,True,False,True,False,FULL,20,20,+0.09
2026-03-16 13:10:00,LUNR,2026-03-16,1310,0.0142,9.464,9101229,0.685,6.5,True,True,True,True,FULL,20,20,+0.09
2026-03-16 13:10:00,SOXS,2026-03-16,1310,-0.0669,12.366,152479192,0.847,8.0,True,True,True,True,FULL,20,20,+0.11
2026-03-16 13:10:00,COIN,2026-03-16,1310,0.0320,1.223,251928834,1.055,5.0,True,False,True,False,FULL,20,20,+0.11
2026-03-16 13:10:00,MS,2026-03-16,1310,0.0103,6.686,36697876,0.435,6.5,True,True,True,True,FULL,20,20,+0.11
2026-03-16 13:10:00,AAPL,2026-03-16,1310,0.0079,10.181,461338844,0.808,6.0,True,True,True,True,FULL,20,20,+0.11
2026-03-16 13:10:00,IONQ,2026-03-16,1310,0.0167,0.959,43324465,0.707,3.5,True,False,True,False,FULL,20,20,+0.11
2026-03-16 13:10:00,NFLX,2026-03-16,1310,0.0023,0.543,244533082,0.737,2.0,False,False,True,False,FULL,20,20,+0.11
2026-03-16 13:10:00,SOXL,2026-03-16,1310,0.0656,1.453,439824594,0.608,5.0,True,False,True,False,FULL,20,20,+0.11
