timestamp,symbol,date,hhmm,gap_abs_pct,abs_move_from_open_pct,abs_rs_vs_spy_pct,score_kind,active_score,active_passed,reason_flags,regime_spy_pct
2026-03-20 09:30:00,LABD,2026-03-20,930,1.2220,1.4085,1.4008,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,SHOP,2026-03-20,930,0.3106,1.4101,1.4025,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,TSEM,2026-03-20,930,4.4486,1.5619,1.5695,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,WEBL,2026-03-20,930,1.4362,1.1873,1.1796,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,C,2026-03-20,930,0.2185,0.0912,0.0989,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,SRRK,2026-03-20,930,0.3513,2.3579,2.3655,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,DASH,2026-03-20,930,0.9984,0.2600,0.2524,NONE,,False,NOT_READY_PROVISIONAL,-0.01
2026-03-20 09:30:00,GOOG,2026-03-20,930,0.6183,0.2568,0.1425,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,MOS,2026-03-20,930,2.1374,0.8580,0.7438,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,DKNG,2026-03-20,930,0.1204,0.4019,0.2877,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,THO,2026-03-20,930,0.3536,0.3680,0.4823,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,TGT,2026-03-20,930,0.4019,0.3772,0.4914,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,NU,2026-03-20,930,0.2120,0.9168,0.8026,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,FIVE,2026-03-20,930,0.0765,0.5787,0.6929,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,AMD,2026-03-20,930,0.2777,0.4935,0.3793,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,XLE,2026-03-20,930,0.2863,0.0000,0.1142,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,GE,2026-03-20,930,0.6207,0.7798,0.8941,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,PAYP,2026-03-20,930,0.0489,2.3472,2.2330,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,ERAS,2026-03-20,930,0.6553,0.0651,0.0491,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,TPH,2026-03-20,930,0.0107,0.0107,0.1035,NONE,,False,NOT_READY_PROVISIONAL,-0.11
2026-03-20 09:30:00,PFE,2026-03-20,930,0.0365,0.1459,0.2418,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,ACLX,2026-03-20,930,0.1050,0.0786,0.1746,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,DAWN,2026-03-20,930,0.2336,0.0000,0.0959,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,NAIL,2026-03-20,930,1.1634,0.8109,0.9068,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,CENX,2026-03-20,930,0.5636,0.9514,1.0474,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,KOS,2026-03-20,930,5.0336,3.8869,3.9829,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,ORCL,2026-03-20,930,1.8003,0.4780,0.3820,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,BABA,2026-03-20,930,0.7527,0.2305,0.3264,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,SMTC,2026-03-20,930,0.4340,0.2564,0.3524,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,SIRI,2026-03-20,930,0.4462,0.0896,0.1856,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,NKE,2026-03-20,930,0.8605,0.6792,0.7752,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,FOX,2026-03-20,930,2.0188,1.9977,1.9018,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,ADI,2026-03-20,930,0.2384,0.2346,0.1387,NONE,,False,NOT_READY_PROVISIONAL,-0.10
2026-03-20 09:30:00,SCHL,2026-03-20,930,9.7376,0.9564,0.8742,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,SIG,2026-03-20,930,0.7030,0.3933,0.3111,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,MRNA,2026-03-20,930,1.5667,1.2422,1.3245,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,DELL,2026-03-20,930,4.2227,0.0796,0.0027,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,AGRO,2026-03-20,930,1.6427,0.9047,0.8224,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,JPM,2026-03-20,930,0.4167,0.4428,0.5251,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,ACN,2026-03-20,930,0.0541,0.1032,0.0392,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,FNF,2026-03-20,930,1.4490,0.9500,1.0140,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,LABU,2026-03-20,930,0.5337,1.0864,1.1504,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,AXTA,2026-03-20,930,0.6894,0.0380,0.1020,NONE,,False,NOT_READY_PROVISIONAL,-0.06
