timestamp,symbol,date,hhmm,gap_pct,rvol,dolvol,range_exp,score,pass_gap,pass_rvol,pass_dolvol,passed,data_status,vol_depth,range_depth,regime_spy_pct
2026-03-17 11:00:00,AMD,2026-03-17,1100,0.0004,5.749,345098137,0.677,3.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,AXP,2026-03-17,1100,0.0192,0.650,49085085,0.943,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,INTC,2026-03-17,1100,0.0074,10.284,556944488,1.529,4.5,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,XBI,2026-03-17,1100,-0.0006,4.076,43186231,0.592,2.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,SOXS,2026-03-17,1100,-0.0259,5.775,115035283,0.633,3.0,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,IONQ,2026-03-17,1100,0.0021,0.821,36340813,0.840,0.0,False,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,XYL,2026-03-17,1100,0.0052,0.434,3863615,0.820,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,UPRO,2026-03-17,1100,0.0152,8.152,46081566,0.493,3.0,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,PG,2026-03-17,1100,0.0059,0.473,35079355,0.429,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,WMT,2026-03-17,1100,0.0058,4.879,77866798,0.757,2.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,TECL,2026-03-17,1100,0.0140,0.971,8952547,0.786,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,FAS,2026-03-17,1100,0.0210,1.292,16873762,1.078,1.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,DKNG,2026-03-17,1100,-0.0104,1.240,19093053,1.348,1.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,NFLX,2026-03-17,1100,0.0012,0.400,179693972,0.577,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,VZ,2026-03-17,1100,0.0061,0.869,70248740,1.327,1.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,RGTI,2026-03-17,1100,0.0009,4.143,20148008,0.471,2.0,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,JNUG,2026-03-17,1100,0.0102,2.889,4154403,0.473,1.5,True,True,True,True,PARTIAL,14,14,+0.10
2026-03-17 11:00:00,SOXL,2026-03-17,1100,0.0263,1.016,308144216,0.525,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,NVDA,2026-03-17,1100,0.0106,1.152,2323190296,0.877,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,XLE,2026-03-17,1100,0.0057,5.266,213612162,0.559,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,BAC,2026-03-17,1100,0.0125,6.091,116172347,1.010,4.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,ARM,2026-03-17,1100,0.0293,29.769,103193154,1.587,4.5,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,SPY,2026-03-17,1100,0.0051,1.016,2759315566,0.719,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,MOS,2026-03-17,1100,0.0018,1.244,26995875,0.896,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,AEM,2026-03-17,1100,0.0066,0.658,19567061,0.975,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,NBIS,2026-03-17,1100,-0.0730,4.326,670058752,1.192,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,COIN,2026-03-17,1100,-0.0038,1.121,220713067,1.227,1.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,STNG,2026-03-17,1100,-0.0009,0.217,1066277,0.427,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,FNGU,2026-03-17,1100,0.0068,5.872,6163713,0.894,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,TSLA,2026-03-17,1100,0.0005,8.313,1454056963,0.788,3.0,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,QQQ,2026-03-17,1100,0.0047,0.730,1818215095,0.747,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,GLXY,2026-03-17,1100,-0.0065,0.716,4119880,0.821,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,NUGT,2026-03-17,1100,0.0088,3.388,8058966,0.590,2.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,WEBL,2026-03-17,1100,0.0162,0.438,461770,1.226,1.0,True,False,False,False,FULL,20,20,+0.10
2026-03-17 11:00:00,SMCI,2026-03-17,1100,0.0031,7.807,77768022,1.517,4.5,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,LABD,2026-03-17,1100,-0.0032,4.395,4164540,0.634,2.0,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,CRSP,2026-03-17,1100,0.0089,1.143,4187950,0.465,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,AAPL,2026-03-17,1100,0.0010,6.265,419089476,0.752,3.0,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,OXY,2026-03-17,1100,0.0042,0.403,44864051,0.443,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,UBER,2026-03-17,1100,0.0364,20.274,246735698,0.963,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,LABU,2026-03-17,1100,0.0070,3.816,5810901,0.587,2.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,TME,2026-03-17,1100,-0.1522,14.439,64211131,2.557,5.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,NEM,2026-03-17,1100,0.0093,0.608,41136264,0.629,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,TNA,2026-03-17,1100,0.0158,8.823,48558195,0.696,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,GOOG,2026-03-17,1100,0.0008,6.733,214016078,0.581,3.0,False,True,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,WMB,2026-03-17,1100,0.0107,0.429,6750172,0.428,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,AMZN,2026-03-17,1100,0.0053,6.225,504787863,0.883,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,MS,2026-03-17,1100,0.0102,8.288,60200772,1.334,4.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,BABA,2026-03-17,1100,0.0089,6.611,82467249,0.708,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,ORCL,2026-03-17,1100,-0.0033,1.094,240000585,0.733,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,GDS,2026-03-17,1100,-0.0185,0.931,4268339,1.784,1.5,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,EOG,2026-03-17,1100,0.0021,0.659,24532833,0.705,0.0,False,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,KMI,2026-03-17,1100,0.0060,0.541,10266335,0.553,0.0,True,False,True,False,FULL,20,20,+0.10
2026-03-17 11:00:00,SPXS,2026-03-17,1100,-0.0150,5.846,37605432,0.794,3.0,True,True,True,True,FULL,20,20,+0.10
2026-03-17 11:00:00,PLTR,2026-03-17,1100,-0.0020,8.008,419138846,1.104,4.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,CVX,2026-03-17,1100,0.0034,4.433,68898698,0.750,2.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,NAIL,2026-03-17,1100,0.0124,2.519,18582152,0.390,1.5,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,ESLT,2026-03-17,1100,0.0672,2.209,26339631,2.945,3.5,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,SLB,2026-03-17,1100,0.0118,0.665,31969551,0.601,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,AFRM,2026-03-17,1100,0.0050,0.630,8986527,0.587,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,NKE,2026-03-17,1100,0.0122,0.854,41418119,0.613,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,TSLL,2026-03-17,1100,0.0000,7.360,75583279,0.756,3.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,DOC,2026-03-17,1100,0.0035,1.068,4484854,0.599,0.0,False,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,AA,2026-03-17,1100,0.0032,0.549,18236593,0.510,0.0,False,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,SU,2026-03-17,1100,0.0038,1.034,12538183,0.661,0.0,False,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,HAL,2026-03-17,1100,0.0061,0.871,20000945,0.843,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,XOM,2026-03-17,1100,0.0065,4.962,118278279,0.820,2.0,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,FLR,2026-03-17,1100,0.0039,1.249,5856962,0.861,0.0,False,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,LULU,2026-03-17,1100,0.0102,7.042,24502103,1.085,4.0,True,True,True,True,FULL,20,20,+0.11
2026-03-17 11:00:00,SPXL,2026-03-17,1100,0.0149,1.250,52694315,0.628,0.0,True,False,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,RIVN,2026-03-17,1100,-0.0020,6.771,27453618,1.005,4.0,False,True,True,False,FULL,20,20,+0.11
2026-03-17 11:00:00,RTX,2026-03-17,1100,-0.0012,0.437,24744838,0.638,0.0,False,False,True,False,FULL,20,20,+0.11
