timestamp,symbol,date,hhmm,gap_pct,rvol,dolvol,range_exp,score,pass_gap,pass_rvol,pass_dolvol,passed,data_status,vol_depth,range_depth,regime_spy_pct
2026-03-16 09:59:00,TSLL,2026-03-16,959,0.0000,0.850,84855568,0.641,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,NVDA,2026-03-16,959,0.0000,0.858,1772745762,0.862,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,TSLA,2026-03-16,959,0.0000,0.983,1525715704,0.689,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,PLTR,2026-03-16,959,0.0003,0.528,290693150,0.472,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,JNJ,2026-03-16,959,-0.0000,0.624,36902826,1.276,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,TNA,2026-03-16,959,0.0002,0.649,33853722,0.679,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,UBER,2026-03-16,959,-0.0003,0.618,48392475,0.817,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,UPRO,2026-03-16,959,0.0007,1.119,40671582,0.734,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SMCI,2026-03-16,959,0.0000,1.630,93395008,1.024,3.0,False,True,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,XYZ,2026-03-16,959,0.0000,0.225,9072944,0.463,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,XOM,2026-03-16,959,0.0001,0.595,108545654,0.727,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,QQQ,2026-03-16,959,0.0001,0.622,1711066318,0.468,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SOXS,2026-03-16,959,-0.0003,0.756,144659378,0.456,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SHOP,2026-03-16,959,0.0001,0.358,23922413,0.654,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,TECL,2026-03-16,959,0.0026,1.152,10335873,0.460,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,ORCL,2026-03-16,959,0.0005,0.808,305099068,1.035,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SPXS,2026-03-16,959,-0.0005,0.731,39244906,0.893,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,RBLX,2026-03-16,959,-0.0058,0.899,25719238,0.803,3.0,True,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SOXL,2026-03-16,959,0.0002,1.113,387970705,0.351,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,PG,2026-03-16,959,0.0001,0.609,44195643,0.588,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,GOOGL,2026-03-16,959,-0.0002,0.498,207684247,0.609,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SPXL,2026-03-16,959,0.0001,0.911,39625158,0.746,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,BOIL,2026-03-16,959,-0.0011,0.361,4596335,1.359,1.5,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SPY,2026-03-16,959,0.0000,0.852,2589654914,0.792,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,RTX,2026-03-16,959,0.0006,0.582,27424503,1.185,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,WEBL,2026-03-16,959,0.0053,0.932,1065988,0.649,2.0,True,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,XBI,2026-03-16,959,-0.0006,0.721,53965219,0.853,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,SBUX,2026-03-16,959,0.0000,1.003,26147288,0.749,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,WMT,2026-03-16,959,-0.0006,0.517,65501302,0.945,2.0,False,False,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,NBIS,2026-03-16,959,-0.0009,3.704,481687001,1.703,5.0,False,True,True,False,PARTIAL,19,19,+0.37
2026-03-16 09:59:00,FFIV,2026-03-16,959,-0.0027,2.720,6884076,0.804,3.5,False,True,True,False,PARTIAL,19,19,+0.37
